,text
159,"Just want to remind you that around 150 British MPs suported #Uyghurs, sadly for you, it's a no matter. Tell me how you can contribute towards British values and more importantly to #Muslims. Wake up, be a Muslim & Human before calling yourself PM of Pakistan 
@ImranKhanPTI
 "
160,Military gov and evil regime.... #HongKong #thailand #belarus #Uyghurs #PoliceBrutality
161,"I really feel like we should all talk about this more often. Raising awareness is the only way to force governments to take action
#UyghurGenocide #UyghurLivesMatter 

Xinjiang and the world – The persecution of the #Uyghurs is a crime against humanity"
162,"I wonder how big of an international incident it would be if a sitting US senator, house rep, or president were to call #China west taiwan.

#westtaiwan #HongKong #taiwanisbetter #whinniethepooh #notabot #taiwan #chinaiscommitinggenocide
#Uyghurs #XinjiangCamps #genocide #COVID19"
163,"Who in their right mind need to lie about #CCP, that is the main trait of  your #CCPChina. Haven't you lied about #CCPVirus, about #Uyghurs, about #Tibetans, #HongKongers, #Taiwanese, #Mongols. When did you actually didn't lie so far?

#CCP_is_terrorist 
#CCPLiedPeopleDied"
164,"#Uyghurs in their homeland have been taken to #ConcentrationCamps and the rest of them outside still can`t escape from the ideological torture, threats coming from the CCP."
165,The persecution of the #Uyghurs is a #CrimeAgainstHumanity . #StopChina
166,"It's been six years since #IlhamTohti, #MartinEnnals Laureate 2016 and one of the most prominent figures of the Uyghurs' peaceful resistance, was sentenced to life in prison. Read this article from 
@TheEconomist
 to learn more about the dire situation of the #Uyghurs in #China 
."
167,"Imagine that, 
@NBA
 is a disgrace to humanity 
@KingJames
 @HoustonRockets
 #basketball #shameonnba #Uyghurs #XinjiangCamps"
168,"We will hold an evidence session on 5 November exploring supply chain transparency and what the Government can do to ensure businesses and consumers do not perpetuate the forced labour of #Uyghurs. 
Follow our inquiry here: https://committees.parliament.uk/work/593/forced-labour-in-uk-value-chains/…"
169,"Thank you @TheEconomist for sharing the fact that China has taken 380,000 children from their Uyhgur parents. 
The UN is a busted flush when it comes to China. We will need to marshal our own countries to end this genocide. @ipacglobal twitter.com/adrianzenz/sta…"
170,"Terrorism is their usual excuse to justify their brutality on #Uyghurs 

Come on,how can a baby could pose national security to you,#China ?"
171,A Chinese diplomat in Australia was questioned over China's treatment of Uighur Muslims. The audience laughed at his answers.
172,So glad people are paying more attention on #Uyghurs concentration camp in China. No one should be discriminated by their religion and ethnicity. #SaveUyghurs
173,"#FreeUyghur
#StopGenocide
#Uyghurs

Demonstration Against Chinese Genocide of Uyghurs organized by Finnish Uyghur Association

#uiguurit
#saveuyghur"
174,"The #persecution of the #Uyghurs in #China is #CrimeAgainstHumanity, a #gulag for #Muslims https://economist.com/leaders/2020/10/17/the-persecution-of-the-uyghurs-is-a-crime-against-humanity… 
@ProjectXinjiang
 @RayhanAsat
 @Dolkun_Isa
 @HUyghur
 @MahmutRahima
 @0715Rita
 @BoycottHegemony
 @KuzzatAltay
 @arslan_hidayat
 @SolomonYue
 @Silergi
 @ETAwakening
 @HKokbore"
175,They can show you how a real life concentration camps are like.  With #Uyghurs detained in them. #FreeUyghurs
176,"Uyghur Forced Labor Prevention Act is waiting on Senator Mitch McConnell‘s desk. Innocent #Uyghurs are dying every minute. We Uyghurs wonder if #China has a significant influence on Mr. 
@senatemajldr
. If not we would love see it in action."
177,"WHAT is special between #UYGHURS  and #YEMEN INNONCENTS Peoples (ravaged by war,Hungary, fleeing in the Desert ...) who are being killed by  DRONES, TANKs machine, ...manufactured in the SO ""PEOPLE CONCENED BY THE HUMANS RIGHTS IN CHINA """
178,"3/ Amb #CongPeiwu tells others to shut up: 'said Beijing would have a “strong reaction” if [Canadian] Parliament were to pass any resolution that condemned #China’s treatment of its Muslim Uyghur minority as “genocide.”' #Uyghurs #Xinjiang #Muslims #HumanRights
 #ReligiousFreedom"
179,"Like #Nazi, #CCP sets up concentration camps to imprison #Uyghurs.
We must sanction more responsible 
 officers.
#standwithUyghurs"
180,"Uyghurs – “If I speak out, they will torture my family”: voices of Uyghurs in exile https://economist.com/1843/2020/10/15/if-i-speak-out-they-will-torture-my-family-voices-of-uyghurs-in-exile… #UyghurGenocide #Uyghurs #Uyghur #UyghurLivesMatter #UyghursLivesMatter #UyghurMuslim #uyghyrlivesmatter 
@AsCorrespondent
 @BBCNewsAsia
 @BloombergAsia
 @hongkong_news
 @qz
 @UN"
181,"You have expressed correctly! 
#CCP has denied everything it has done against #Uyghurs. We must not turn our blind eyes. We must #standwithUyghurs against CCP 
.

Unite with other democracies to free people!"
182,"Thank you from HongKong!
#Save12HKyouths #SaveTheChildren

Fight for and freedom and justice 
#HumanRights
 #ChildRights 
#EastTurkistan #HongKong #Tibet #Uyghurs #Uighur #Xinjiang"
183,When basic math is just a conspiracy theory. #JustEverydayMangoTwitterThings #Tankies #China #Uyghurs
184,"Amazing, he measured the watchtower heights with google earth. twitter.com/Nrg8000/status…"
185,"Has the 
@ilo
 said anything about involuntary labour practices in Xinjiang and Tibet?

Or have they been muzzled by China too?

#ForcedLabour #HumanTrafficking #LabourTrafficking #Uyghurs #FreeTibet #StopBeijing2022"
186,"#Uyghurs in exile cannot freely travel to their Homeland in fear of being detained and placed in political indoctrination camps. Neither can Uyghurs receive passports and visit their families overseas. The land, where Uyghurs are in distress, is like a body without a soul "
187,"looking forward to taking part in an international discussion on the Jewish response to the Uyghur Crisis alongside 
@UHRP_Chinese
 @EUJS
 @ajc
 @jworldwatch
  #NeverAgain #Uyghurs #StopUyghurGenocide"
188,"USCIRF Commissioner 
@nuryturkel
: “Stories of Miryam and other #Uyghurs serve as a painful reminder that many diaspora communities continue to live in fear, as the Chinese government cracks down on Uyghurs inside China & extends its long reach overseas.”"
189,"Mark Cuban refuses to specifically condemn #ChinaCCP #HumanRights
 abuses of #Uyghurs. It’s #ProfitOverPeople for 
@mcuban
. Apartheid in South Africa would never have ended if the world did not denounce it w a variety of sanctions. The collective voice of others is a powerful tool."
190,"@TheEconomist
:
Xinjiang and the world – 
The persecution of the #Uyghurs is a crime against humanity"
191,"@UN
  | 'Awkward minorities, such as #Tibetans and #Uyghurs, have no protection in such a system. Unbound by notions of individual rights, the #Chinese regime has been determined to terrorise them into submission and force them to assimilate into the dominant Han culture.'"
192,"Remind me again why a liberal Jewish guy is allowed to stereotype #Kazakhs (cousins of the #Uyghurs) and ridicule their culture?

#SachaBaronCohenIsARacist
#SachaBaronCohenCancelled"
193,"14 years after his first adventure, #Borat
 is back! Stream his subsequent moviefilm only on Prime Video October 23."
194,"#tibetfortibetans The #Chinese govt should not be on the 
@UN_HRC
 while it is crushing #HongKong's freedoms and committing egregious abuses & atrocities in #Tibet & #Xinjiang, where ethnic minority #Uyghurs face mass arbitrary detention, forced sterilizations & forced labor."
195,"The US joins the global community in calling on China to end its repression against #Uyghurs, ethnic Kazakhs & Kyrgyz & other minority groups.We will not stand idly by as such abuses are committed #UyghurHumanRightsPolicyAct #UyghurForcedLaborPreventionAct http://ow.ly/BUmi50BTg92"
196,"#Save12HKYouths.
Stop genocide for #Uyghurs"
197,"WUC stands in solidarity with #HongKong & calls on the intl community to #Save12HKYouths.

#China has targeted the younger generation of #HongKongers, #Uyghurs, #Tibetans & others as they try to deprive our communities of a future through detentions, disappearances & repression.  twitter.com/jooeysiiu/stat…"
198,"Millions of the young #Uyghurs are detained by the #chinese communist regime into #ConcentrationCamps or sent to the Chinese state as a cheap labor force. And no one takes care of their dads, moms and children became homeless in occupied #Uyghuristan AKA #XinJiang."
199,Of course we should do what we can to help the #Uyghurs but why has the world COMPLETELY igored the #genocide of the #Rohingya ??Why don’t the Rohingya make covers? Front pages? Tv news? I have seen w/ my own eyes the camps in Bangladesh;Myanmar military threw babies in fires etc
200,".
@YusufMoeed
 - here's (the latest) one of 'the non-issues':

#Uighurs #Uyghurs #UighurGenocide #UyghurGenocide 
@VarsityUK"
201,"Stop spreading #fakenews about CN! Need more debunks (of fake testimonials)? Pls read this thread.
Special thanks to 
@comradekelley
. 
#Uyghurs #Uighurs #Xinjiang"
202," thread on debunked claims of uyghur “victims”/“escapees” of “concentration camps” 
 

((play this card whenever people ask “what about the ACTUAL VICTIMS of the camps!1!??”))"
203,"It is also the gravest example of a worldwide attack on #humanrights
 

#Xinjiang and the world – The persecution of the #Uyghurs is a crime against humanity"
204,"Interestingly, what China's reaction will be.  It hugely invested there in recent years and also #Kyrgyzstan in #China 's backyard, plus #Uyghurs"
205,"The persecution of the #Uyghurs is a crime against humanity

It is also the gravest example of a worldwide attack on human rights
#UyghurLivesMatter
#PDMJalsa
#GujranwalaJalsa 
@marvisirmed
 @MaryamNSharif
 @BushraGohar
@zlj517
 @zlind76"
206,"Horrible!! :(
""Thousands of Uighur children appear to have been left w/o parents as their mothers or fathers were forced into Chinese internment camps, prison & other detention facilities, acc. to evidence from gov. documents in #Xinjiang""
https://theguardian.com/world/2020/oct/16/thousands-of-uighur-children-orphaned-by-chinese-detention-papers-show…

#China #Uyghurs"
207,IThe famous Idkah mosque becomes tourist center. Do you like it if I turn your worship places to tourist center? #Uyghurs
208,"#Xinjiang & world – The persecution of the #Uyghurs is a #crime against humanity 

most extensive violation today of the principle that individuals have right to liberty & dignity.  #Democracy & human rights are in retreat around the world
@TheEconomist"
209,"#StandwithUyghurs 
Stop #Genocide of #Uyghurs"
210,"NEW: Torment of the Uyghurs - Cover of the new Economist Magazine.

Based on new data provided by me to the Economist, showing that children of ""double-detained"" parents are put in orphanages or boarding schools. Xinjiang added 380,000 new boarding students btw 2017 and 2019."
211,"https://en.adhrrf.org/Uyghur-Former-Volleyball-Star-on-Crutches-After-Developing-Kidney-Condition-in-Xinjiang-Camp.html… 

[The only crime he committed, for the Chinese, was being born Uyghur]

Uyghur Former Volleyball Star on Crutches After Developing Kidney Condition in Xinjiang Camp 

#Uyghurs"
